1.69
1.15
6.28
1.16
3.24
4.1
1.61
2.29
8.66
1.69
2.08
4.1
5.12
4.38
0.25
4.32
4.32
4.68
4.37
3.49
4.32
3.67
10.9
3.31
4.91
4.39
4.39
4.39
4.04
3.49
4.39
3.67
4.37
5.21
4.42
4.69
4.42
4.42
4.42
4.39
3.31
4.42
5.21
4.32
4.37
11.16
3.67
2.94
4.37
4.04
4.37
3.67
10.8
4.37
4.04
4.42
4.42
4.42
4.37
0.81
5.21
4.91
5.21
4.16
3.31
2.0
4.39
0.12
4.42
4.39
4.04
0.69
3.87
3.87
4.24
3.93
3.05
3.87
3.23
10.46
2.87
4.47
3.95
3.95
3.95
3.6
3.05
3.95
3.23
3.93
4.77
3.98
4.25
3.98
3.98
3.98
3.95
2.87
3.98
4.77
3.87
3.93
10.72
3.23
2.5
3.93
3.6
3.93
3.23
10.36
3.93
3.6
3.98
3.98
3.98
3.93
0.37
4.77
4.47
4.77
3.72
2.87
1.56
3.95
0.56
3.98
3.95
3.6
1.25
0.71
5.84
0.72
2.8
3.66
1.17
1.85
8.22
1.25
2.52
3.66
4.68
3.94
0.92
0.38
5.52
0.39
2.47
3.33
0.84
1.52
7.89
0.92
2.85
3.33
4.35
3.61
1.02
3.55
3.55
3.92
3.6
2.72
3.55
2.9
10.13
2.54
4.14
3.62
3.62
3.62
3.27
2.72
3.62
2.9
3.6
4.44
3.65
3.92
3.65
3.65
3.65
3.62
2.54
3.65
4.44
3.55
3.6
10.39
2.9
2.17
3.6
3.27
3.6
2.9
10.03
3.6
3.27
3.65
3.65
3.65
3.6
0.04
4.44
4.14
4.44
3.39
2.54
1.23
3.62
0.89
3.65
3.62
3.27
1.34
0.8
5.93
0.8
2.88
3.75
1.26
1.94
8.31
1.34
2.43
3.75
4.76
4.02
0.6
3.96
3.96
4.33
4.02
3.14
3.96
3.32
10.55
2.96
4.56
4.04
4.04
4.04
3.69
3.14
4.04
3.32
4.02
4.86
4.07
4.34
4.07
4.07
4.07
4.04
2.96
4.07
4.86
3.96
4.02
10.81
3.32
2.59
4.02
3.69
4.02
3.32
10.45
4.02
3.69
4.07
4.07
4.07
4.02
0.45
4.86
4.56
4.86
3.81
2.96
1.65
4.04
0.47
4.07
4.04
3.69
0.96
0.42
5.55
0.42
2.5
3.37
0.88
1.55
7.92
0.96
2.82
3.37
4.38
3.64
0.99
3.58
3.58
3.95
3.64
2.75
3.58
2.93
10.16
2.57
4.18
3.65
3.65
3.65
3.31
2.75
3.65
2.93
3.64
4.47
3.69
3.95
3.69
3.69
3.69
3.65
2.57
3.69
4.47
3.58
3.64
10.43
2.93
2.21
3.64
3.31
3.64
2.93
10.07
3.64
3.31
3.69
3.69
3.69
3.64
0.07
4.47
4.18
4.47
3.43
2.57
1.26
3.65
0.85
3.69
3.65
3.31
1.69
1.15
6.28
1.16
3.24
4.1
1.61
2.29
8.66
1.69
2.08
4.1
5.12
4.38
0.25
4.32
4.32
4.68
4.37
3.49
4.32
3.67
10.9
3.31
4.91
4.39
4.39
4.39
4.04
3.49
4.39
3.67
4.37
5.21
4.42
4.69
4.42
4.42
4.42
4.39
3.31
4.42
5.21
4.32
4.37
11.16
3.67
2.94
4.37
4.04
4.37
3.67
10.8
4.37
4.04
4.42
4.42
4.42
4.37
0.81
5.21
4.91
5.21
4.16
3.31
2.0
4.39
0.12
4.42
4.39
4.04
0.44
1.75
1.65
1.65
1.21
1.21
1.67
2.34
1.65
1.65
1.75
1.65
2.03
1.65
1.65
2.05
3.84
1.66
1.35
1.92
1.66
4.74
1.05
0.54
1.4
0.9
2.28
1.0
2.11
0.54
0.08
0.65
1.42
0.3
1.4
1.75
1.98
1.42
1.0
0.71
0.54
2.24
0.9
1.04
0.48
0.48
0.48
0.62
0.48
0.48
0.48
0.48
1.57
1.68
1.64
0.67
1.57
1.57
1.68
1.68
1.33
1.57
1.57
1.95
0.6
1.95
1.68
1.64
1.68
1.68
1.68
1.64
2.36
1.68
1.56
1.68
1.56
1.68
1.57
0.47
1.64
0.94
0.94
0.53
0.93
1.82
1.82
0.94
0.94
0.94
0.91
0.94
1.29
0.75
5.88
0.76
2.84
3.7
1.21
1.89
8.26
1.29
2.48
3.7
4.72
3.98
0.65
3.92
3.92
4.28
3.97
3.09
3.92
3.27
10.5
2.91
4.51
3.99
3.99
3.99
3.64
3.09
3.99
3.27
3.97
4.81
4.02
4.29
4.02
4.02
4.02
3.99
2.91
4.02
4.81
3.92
3.97
10.76
3.27
2.54
3.97
3.64
3.97
3.27
10.4
3.97
3.64
4.02
4.02
4.02
3.97
0.41
4.81
4.51
4.81
3.76
2.91
1.6
3.99
0.52
4.02
3.99
3.64
1.21
0.67
5.8
0.67
2.76
3.62
1.13
1.81
8.18
1.21
2.56
3.62
4.64
3.9
0.73
3.83
3.83
4.2
3.89
3.01
3.83
3.19
10.42
2.83
4.43
3.91
3.91
3.91
3.56
3.01
3.91
3.19
3.89
4.73
3.94
4.21
3.94
3.94
3.94
3.91
2.83
3.94
4.73
3.83
3.89
10.68
3.19
2.46
3.89
3.56
3.89
3.19
10.32
3.89
3.56
3.94
3.94
3.94
3.89
0.33
4.73
4.43
4.73
3.68
2.83
1.52
3.91
0.6
3.94
3.91
3.56
1.21
0.67
5.8
0.67
2.75
3.62
1.13
1.81
8.18
1.21
2.56
3.62
4.63
3.89
0.73
3.83
3.83
4.2
3.89
3.01
3.83
3.18
10.41
2.82
4.43
3.91
3.91
3.91
3.56
3.01
3.91
3.18
3.89
4.73
3.94
4.21
3.94
3.94
3.94
3.91
2.82
3.94
4.73
3.83
3.89
10.68
3.18
2.46
3.89
3.56
3.89
3.18
10.32
3.89
3.56
3.94
3.94
3.94
3.89
0.32
4.73
4.43
4.73
3.68
2.82
1.52
3.91
0.6
3.94
3.91
3.56
1.07
0.53
5.66
0.53
2.62
3.48
0.99
1.67
8.04
1.07
2.7
3.48
4.5
3.76
0.87
3.69
3.69
4.06
3.75
2.87
3.69
3.05
10.28
2.69
4.29
3.77
3.77
3.77
3.42
2.87
3.77
3.05
3.75
4.59
3.8
4.07
3.8
3.8
3.8
3.77
2.69
3.8
4.59
3.69
3.75
10.54
3.05
2.32
3.75
3.42
3.75
3.05
10.18
3.75
3.42
3.8
3.8
3.8
3.75
0.19
4.59
4.29
4.59
3.54
2.69
1.38
3.77
0.74
3.8
3.77
3.42
6.03
1.36
2.03
1.44
4.86
1.96
0.9
0.9
8.4
1.96
4.12
1.44
1.96
1.96
2.98
3.85
1.96
1.96
2.34
3.85
3.58
3.45
1.21
4.71
4.48
4.71
3.45
3.8
3.21
0.01
4.71
0.23
1.05
4.71
4.71
3.21
3.34
3.21
0.77
3.58
2.08
4.48
4.71
4.65
1.63
2.58
4.71
1.09
1.21
3.58
3.75
0.23
2.26
3.21
2.58
3.99
3.75
1.99
3.25
2.28
1.02
3.99
3.99
4.4
4.71
4.54
1.21
4.48
3.75
3.21
3.58
3.75
4.71
0.76
1.99
3.18
3.18
3.75
1.73
1.68
2.06
2.55
1.47
3.28
3.58
3.99
4.71
4.71
3.58
3.75
2.42
4.48
3.14
4.48
3.75
0.34
3.75
3.76
4.71
3.18
2.16
2.16
0.32
0.79
2.16
1.35
2.16
0.79
0.34
2.16
2.15
0.79
0.79
0.79
2.16
3.5
0.79
2.16
0.79
2.22
4.7
2.22
2.22
2.22
2.22
3.23
2.22
2.22
2.22
1.26
2.22
2.22
3.23
3.23
2.22
2.84
2.22
2.22
2.22
1.37
1.37
2.22
2.22
2.22
1.37
2.22
2.22
2.22
2.22
2.22
2.22
2.22
1.26
1.33
2.22
2.22
2.22
2.22
2.84
2.22
5.04
2.22
3.23
2.22
2.22
3.23
2.84
2.22
1.26
2.22
3.15
2.22
3.23
2.22
2.22
3.23
2.84
2.22
2.22
1.25
3.23
1.25
3.23
2.22
1.26
0.16
2.22
2.22
1.33
2.22
2.22
3.23
2.22
2.22
3.23
2.22
3.23
2.22
2.22
2.22
2.22
2.22
2.22
1.37
1.37
2.22
2.22
2.22
2.22
3.23
1.64
2.22
3.23
3.23
2.22
2.22
2.84
3.23
2.22
